Cell Line,CLO_ID,exact_curie,exact_label,exact_score,exact_match_type,biosyn_curie,biosyn_label,biosyn_score,biosyn_match_type,rag_curie,rag_label,rag_score,rag_match_type
AsPC-1,CLO_0001756,CLO:0001756,AsPC-1 cell,1.0,exact_pref,CLO:0001756,AsPC-1 cell,1.0,exact_pref,CLO:0001756,AsPC-1 cell,1.0,exact_pref
AsPC1 WT,CLO_0001756,,,0.0,NIL,CLO:0001756,AsPC-1 cell,0.4629,dense_nn,CLO:0001756,AsPC-1 cell,0.4629,rag_selected
AsPC1_GFP_DOX,CLO_0001756,,,0.0,NIL,CLO:0002703,DAP-3DQ1 cell,0.6133,dense_nn,CLO:0001756,AsPC-1 cell,0.0,rag_graph_selected
AsPC1_TP63dN_DOX,CLO_0001756,,,0.0,NIL,CLO:0009643,X63AG8.653 cell,0.631,dense_nn,CLO:0001756,AsPC-1 cell,0.0,rag_graph_selected
AsPC1-untreated,CLO_0001756,,,0.0,NIL,CLO:0001756,AsPC-1 cell,0.6204,dense_nn,CLO:0001756,AsPC-1 cell,0.6204,rag_selected
astrocytoma cell line:TM-31,CLO_0050635,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.7238,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.7238,rag_abstained
ATN-1,CLO_0050985,,,0.0,NIL,CLO:0001757,AT-1 cell,0.5715,dense_nn,CLO:0001757,AT-1 cell,0.5715,rag_selected
AZ521,CLO_0050792,,,0.0,NIL,CLO:0037137,AZ-521 cell,0.6558,dense_nn,CLO:0037137,AZ-521 cell,0.6558,rag_selected
b cell line:RPMI1788,CLO_0051022,,,0.0,NIL,CLO:0008867,RPMI 1788 cell,0.8558,dense_nn,CLO:0008867,RPMI 1788 cell,0.8558,rag_selected
B lymphoblastoid cell line: GM12878 ENCODE biol_rep1,CLO_0022851,,,0.0,NIL,CLO:0022829,GM12870 cell,0.6509,dense_nn,CLO:0022851,GM12878 cell,0.6258,rag_selected
B lymphoblastoid cell line: GM12878 ENCODE biol_rep2,CLO_0022851,,,0.0,NIL,CLO:0022836,GM12872 cell,0.6668,dense_nn,CLO:0022851,GM12878 cell,0.6364,rag_selected
B lymphoblastoid cell line: GM12878 ENCODE biol_rep3,CLO_0022851,,,0.0,NIL,CLO:0022829,GM12870 cell,0.6506,dense_nn,CLO:0022851,GM12878 cell,0.6371,rag_selected
BALL-1,CLO_0037300,CLO:0037300,BALL-1 cell,1.0,exact_pref,CLO:0037300,BALL-1 cell,1.0,exact_pref,CLO:0037300,BALL-1 cell,1.0,exact_pref
basal cell carcinoma cell line:TE 354.T,CLO_0009299,,,0.0,NIL,CLO:0009299,TE 354.T cell,0.737,dense_nn,CLO:0009299,TE 354.T cell,0.737,rag_selected
BC-1,CLO_0001887,CLO:0001887,BC-1 cell,1.0,exact_pref,CLO:0001887,BC-1 cell,1.0,exact_pref,CLO:0001887,BC-1 cell,1.0,exact_pref
BC3,CLO_0001891,CLO:0001890,BC3 cell,1.0,exact_pref,CLO:0001890,BC3 cell,1.0,exact_pref,CLO:0001890,BC3 cell,1.0,exact_pref
BC-3,CLO_0001891,CLO:0001891,BC-3 cell,1.0,exact_pref,CLO:0001891,BC-3 cell,1.0,exact_pref,CLO:0001891,BC-3 cell,1.0,exact_pref
BC3_NUT,CLO_0001891,CLO:0001890,BC3 cell,1.0,prefix_truncated,CLO:0001890,BC3 cell,1.0,prefix_truncated,CLO:0001890,BC3 cell,1.0,prefix_truncated
BC3_TPA_24H,CLO_0001891,CLO:0001890,BC3 cell,1.0,prefix_truncated,CLO:0001890,BC3 cell,1.0,prefix_truncated,CLO:0001890,BC3 cell,1.0,prefix_truncated
BC3_TPA_4H,CLO_0001891,CLO:0001890,BC3 cell,1.0,prefix_truncated,CLO:0001890,BC3 cell,1.0,prefix_truncated,CLO:0001890,BC3 cell,1.0,prefix_truncated
BCPAP,CLO_0001906,,,0.0,NIL,CLO:0001906,B-CPAP cell,0.5828,dense_nn,CLO:0001906,B-CPAP cell,0.5828,rag_selected
B-CPAP,CLO_0001906,CLO:0001906,B-CPAP cell,1.0,exact_pref,CLO:0001906,B-CPAP cell,1.0,exact_pref,CLO:0001906,B-CPAP cell,1.0,exact_pref
BCPAP_Poorly_differentiated_thyroid_gland_carcinoma,CLO_0001906,,,0.0,NIL,CLO:0001905,BCP-1 cell,0.6312,dense_nn,CLO:0001906,B-CPAP cell,0.6092,rag_selected
BE2,CLO_0001922,CLO:0001922,BE2 cell,1.0,exact_pref,CLO:0001922,BE2 cell,1.0,exact_pref,CLO:0001922,BE2 cell,1.0,exact_pref
BeWo,CLO_0001935,CLO:0001934,BEWO cell,1.0,exact_pref,CLO:0001934,BEWO cell,1.0,exact_pref,CLO:0001934,BEWO cell,1.0,exact_pref
BG01V,CLO_0003716,,,0.0,NIL,CLO:0003716,hES BG01V cell,0.7183,dense_nn,CLO:0003716,hES BG01V cell,0.7183,rag_selected
BICR-31,CLO_0009943,,,0.0,NIL,CLO:0009943,BICR 31 cell,0.7451,dense_nn,CLO:0009943,BICR 31 cell,0.7451,rag_selected
BICR31_Tongue_squamous_cell_carcinoma_cell,CLO_0009943,,,0.0,NIL,CLO:0009943,BICR 31 cell,0.7329,dense_nn,CLO:0009943,BICR 31 cell,0.7329,rag_selected
bile duct carcinoma cell line:HuCCT1,CLO_0050009,,,0.0,NIL,CLO:0007042,JTC-27 cell,0.7144,dense_nn,CLO:0007042,JTC-27 cell,0.7144,rag_selected
bile duct carcinoma cell line:TFK-1,CLO_0009330,,,0.0,NIL,CLO:0009330,TFK-1 cell,0.7503,dense_nn,CLO:0009330,TFK-1 cell,0.7503,rag_selected
biphenotypic B myelomonocytic leukemia cell line:MV-4-11,CLO_0007906,,,0.0,NIL,CLO:0007906,MV-4-11 cell,0.8545,dense_nn,CLO:0007906,MV-4-11 cell,0.8545,rag_selected
BJ,CLO_0001980,CLO:0001980,BJ cell,1.0,exact_pref,CLO:0001980,BJ cell,1.0,exact_pref,CLO:0001980,BJ cell,1.0,exact_pref
bj,CLO_0001980,CLO:0001980,BJ cell,1.0,exact_pref,CLO:0001980,BJ cell,1.0,exact_pref,CLO:0001980,BJ cell,1.0,exact_pref
BJ/ET,CLO_0001980,,,0.0,NIL,CLO:0001980,BJ cell,0.5567,dense_nn,CLO:0001980,BJ cell,0.5567,rag_selected
BJ_fibroblasts,CLO_0001980,CLO:0001980,BJ cell,1.0,prefix_truncated,CLO:0001980,BJ cell,1.0,prefix_truncated,CLO:0001980,BJ cell,1.0,prefix_truncated
BJ1-hTERT,CLO_0001981,,,0.0,NIL,CLO:0037211,BJ-derived cell line cell,0.7367,dense_nn,CLO:0037211,BJ-derived cell line cell,0.7367,rag_selected
BJ5ta,CLO_0001981,,,0.0,NIL,CLO:0001981,BJ-5ta cell,0.6903,dense_nn,CLO:0001981,BJ-5ta cell,0.6903,rag_selected
bone marrow stromal cell line:StromaNKtert,CLO_0051546,,,0.0,NIL,CLO:0000162,immortal stromal cell line cell,0.7581,dense_nn,CLO:0000162,immortal stromal cell line cell,0.7581,rag_selected
breast carcinoma cell line:MCF7,CLO_0007606,,,0.0,NIL,CLO:0007606,MCF7 cell,0.9557,dense_nn,CLO:0007606,MCF7 cell,0.9557,rag_selected
breast carcinoma cell line:MDA-MB-453,CLO_0007640,,,0.0,NIL,CLO:0007640,MDA-MB-453 cell,0.9328,dense_nn,CLO:0007640,MDA-MB-453 cell,0.9328,rag_selected
bronchioalveolar carcinoma cell line:NCI-H358,CLO_0008085,,,0.0,NIL,CLO:0008085,NCI-H358 cell,0.8803,dense_nn,CLO:0008085,NCI-H358 cell,0.8803,rag_selected
bronchogenic carcinoma cell line:ChaGo-K-1,CLO_0002413,,,0.0,NIL,CLO:0002413,ChaGo-K-1 cell,0.8151,dense_nn,CLO:0002413,ChaGo-K-1 cell,0.8151,rag_selected
BT_549,CLO_0002044,CLO:0002040,BT cell,1.0,prefix_truncated,CLO:0002040,BT cell,1.0,prefix_truncated,CLO:0002040,BT cell,1.0,prefix_truncated
BT474,CLO_0002042,,,0.0,NIL,CLO:0002042,BT-474 cell,0.7094,dense_nn,CLO:0002042,BT-474 cell,0.7094,rag_selected
BT-474,CLO_0002042,CLO:0002042,BT-474 cell,1.0,exact_pref,CLO:0002042,BT-474 cell,1.0,exact_pref,CLO:0002042,BT-474 cell,1.0,exact_pref
BT-474_breast_invasive_ductal_carcinoma,CLO_0002042,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated
BT-474_breast_invasive_ductal_carcinoma_AICAR,CLO_0002042,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated
BT-474_breast_invasive_ductal_carcinoma_EGF,CLO_0002042,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated
BT-474_breast_invasive_ductal_carcinoma_HRG,CLO_0002042,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated,CLO:0002042,BT-474 cell,1.0,prefix_truncated
BT549,CLO_0002044,,,0.0,NIL,CLO:0002044,BT-549 cell,0.6987,dense_nn,CLO:0002044,BT-549 cell,0.6987,rag_selected
BT-549,CLO_0002044,CLO:0002044,BT-549 cell,1.0,exact_pref,CLO:0002044,BT-549 cell,1.0,exact_pref,CLO:0002044,BT-549 cell,1.0,exact_pref
BT-549_breast_invasive_ductal_carcinoma,CLO_0002044,CLO:0002044,BT-549 cell,1.0,prefix_truncated,CLO:0002044,BT-549 cell,1.0,prefix_truncated,CLO:0002044,BT-549 cell,1.0,prefix_truncated
BT-549_breast_invasive_ductal_carcinoma_TNF,CLO_0002044,CLO:0002044,BT-549 cell,1.0,prefix_truncated,CLO:0002044,BT-549 cell,1.0,prefix_truncated,CLO:0002044,BT-549 cell,1.0,prefix_truncated
Burkitt's lymphoma cell line:DAUDI,CLO_0002708,,,0.0,NIL,CLO:0002708,Daudi cell,0.9004,dense_nn,CLO:0002708,Daudi cell,0.9004,rag_selected
Burkitt's lymphoma cell line:RAJI,CLO_0008734,,,0.0,NIL,CLO:0008737,RAJI_A_ cell,0.9078,dense_nn,CLO:0008737,RAJI_A_ cell,0.9078,rag_selected
BxPC-3,CLO_0002065,CLO:0002065,BxPC-3 cell,1.0,exact_pref,CLO:0002065,BxPC-3 cell,1.0,exact_pref,CLO:0002065,BxPC-3 cell,1.0,exact_pref
BxPC3 WT,CLO_0002065,,,0.0,NIL,CLO:0002065,BxPC-3 cell,0.5348,dense_nn,CLO:0002065,BxPC-3 cell,0.5348,rag_selected
BxPC3_sgNEG,CLO_0002065,,,0.0,NIL,CLO:0002065,BxPC-3 cell,0.5863,dense_nn,CLO:0002065,BxPC-3 cell,0.5863,rag_selected
BxPC3_sgTP63,CLO_0002065,,,0.0,NIL,CLO:0008995,SG88P cell,0.6113,dense_nn,CLO:0002065,BxPC-3 cell,0.5779,rag_selected
BxPC3-untreated,CLO_0002065,,,0.0,NIL,CLO:0002065,BxPC-3 cell,0.7096,dense_nn,CLO:0002065,BxPC-3 cell,0.7096,rag_selected
C-33A,CLO_0002115,,,0.0,NIL,CLO:0002115,C-33 A cell,0.7578,dense_nn,CLO:0002115,C-33 A cell,0.7578,rag_selected
C4-2,CLO_0037116,,,0.0,NIL,CLO:0037371,C3RL4,0.7134,dense_nn,CLO:0037371,C3RL4,0.7134,rag_selected
C4-2B,CLO_0037116,,,0.0,NIL,CLO:0037371,C3RL4,0.7043,dense_nn,CLO:0037371,C3RL4,0.7043,rag_selected
C4-2B_SR2211_24h,CLO_0037116,,,0.0,NIL,CLO:0001012,2211 cell,0.6347,dense_nn,CLO:0037371,C3RL4 cell,0.0,rag_graph_selected
C4-2B_vehicle_24h,CLO_0037116,,,0.0,NIL,CLO:0009180,SVR bag4 cell,0.6001,dense_nn,CLO:0037371,C3RL4 cell,0.0,rag_graph_selected
Ca Ski,CLO_0002165,CLO:0002165,Ca Ski cell,1.0,exact_pref,CLO:0002165,Ca Ski cell,1.0,exact_pref,CLO:0002165,Ca Ski cell,1.0,exact_pref
CA46,CLO_0002168,CLO:0002168,CA46 cell,1.0,exact_pref,CLO:0002168,CA46 cell,1.0,exact_pref,CLO:0002168,CA46 cell,1.0,exact_pref
CA-46_Burkitt_lymphoma,CLO_0002168,,,0.0,NIL,CLO:0002168,CA46 cell,0.7058,dense_nn,CLO:0002168,CA46 cell,0.7058,rag_selected
Ca9-22,CLO_0051380,,,0.0,NIL,CLO:0002168,CA46 cell,0.5773,dense_nn,CLO:0002168,CA46 cell,0.5773,rag_selected
Caco-2,CLO_0002172,CLO:0002172,Caco-2 cell,1.0,exact_pref,CLO:0002172,Caco-2 cell,1.0,exact_pref,CLO:0002172,Caco-2 cell,1.0,exact_pref
CACO-2,CLO_0002172,CLO:0002172,Caco-2 cell,1.0,exact_pref,CLO:0002172,Caco-2 cell,1.0,exact_pref,CLO:0002172,Caco-2 cell,1.0,exact_pref
Caco-2_colon_adenocarcinoma,CLO_0002172,CLO:0002172,Caco-2 cell,1.0,prefix_truncated,CLO:0002172,Caco-2 cell,1.0,prefix_truncated,CLO:0002172,Caco-2 cell,1.0,prefix_truncated
Caco-2_colon_adenocarcinoma_DIFF,CLO_0002172,CLO:0002172,Caco-2 cell,1.0,prefix_truncated,CLO:0002172,Caco-2 cell,1.0,prefix_truncated,CLO:0002172,Caco-2 cell,1.0,prefix_truncated
Caco-2_colon_adenocarcinoma_PROLIF,CLO_0002172,CLO:0002172,Caco-2 cell,1.0,prefix_truncated,CLO:0002172,Caco-2 cell,1.0,prefix_truncated,CLO:0002172,Caco-2 cell,1.0,prefix_truncated
Caki2,CLO_0002177,,,0.0,NIL,CLO:0002177,Caki-2 cell,0.6616,dense_nn,CLO:0002177,Caki-2 cell,0.6616,rag_selected
Cal27,CLO_0002178,,,0.0,NIL,CLO:0002178,CAL 27 cell,0.7302,dense_nn,CLO:0002182,CAL-27 cell,0.7269,rag_selected
CAL51,CLO_0002185,,,0.0,NIL,CLO:0002185,CAL-51 cell,0.7376,dense_nn,CLO:0002185,CAL-51 cell,0.7376,rag_selected
Calu-1,CLO_0002191,CLO:0002191,Calu-1 cell,1.0,exact_pref,CLO:0002191,Calu-1 cell,1.0,exact_pref,CLO:0002191,Calu-1 cell,1.0,exact_pref
Calu-3,CLO_0002192,CLO:0002192,Calu-3 cell,1.0,exact_pref,CLO:0002192,Calu-3 cell,1.0,exact_pref,CLO:0002192,Calu-3 cell,1.0,exact_pref
Calu-3_lung_adenocarcinoma,CLO_0002192,CLO:0002192,Calu-3 cell,1.0,prefix_truncated,CLO:0002192,Calu-3 cell,1.0,prefix_truncated,CLO:0002192,Calu-3 cell,1.0,prefix_truncated
Calu-6,CLO_0002193,CLO:0002193,Calu-6 cell,1.0,exact_pref,CLO:0002193,Calu-6 cell,1.0,exact_pref,CLO:0002193,Calu-6 cell,1.0,exact_pref
CAMA1 ER+/FGFR1-amplified,CLO_0002194,,,0.0,NIL,CLO:0001680,AF6-88.5.3 cell,0.5509,dense_nn,CLO:0002194,CAMA-1 cell,0.5459,rag_selected
CAOV4,CLO_0002196,,,0.0,NIL,CLO:0002196,Caov-4 cell,0.6684,dense_nn,CLO:0002196,Caov-4 cell,0.6684,rag_selected
CAOV4cis,CLO_0002196,,,0.0,NIL,CLO:0002196,Caov-4 cell,0.7115,dense_nn,CLO:0002196,Caov-4 cell,0.7115,rag_selected
CAPAN1,CLO_0002197,CLO:0002197,Capan-1 cell,0.9231,fuzzy,CLO:0002197,Capan-1 cell,0.5457,dense_nn,CLO:0002197,Capan-1 cell,0.5457,rag_selected
Capan1-untreated,CLO_0002197,,,0.0,NIL,CLO:0002197,Capan-1 cell,0.6535,dense_nn,CLO:0002197,Capan-1 cell,0.6535,rag_selected
CAPAN2,CLO_0002198,CLO:0002198,Capan-2 cell,0.9231,fuzzy,CLO:0002198,Capan-2 cell,0.5931,dense_nn,CLO:0002198,Capan-2 cell,0.5931,rag_selected
carcinoid cell line:NCI-H1770,CLO_0008017,,,0.0,NIL,CLO:0008017,NCI-H1770 cell,0.8389,dense_nn,CLO:0008017,NCI-H1770 cell,0.8389,rag_selected
carcinoid cell line:SK-PN-DW,CLO_0009064,,,0.0,NIL,CLO:0009064,SK-PN-DW cell,0.8282,dense_nn,CLO:0009064,SK-PN-DW cell,0.8282,rag_selected
carcinosarcoma cell line:JHUCS-1,CLO_0050879,,,0.0,NIL,CLO:0009990,JHH-1 cell,0.7076,dense_nn,CLO:0009990,JHH-1 cell,0.7076,rag_abstained
CaSki,CLO_0002165,CLO:0002201,CaSki cell,1.0,exact_pref,CLO:0002201,CaSki cell,1.0,exact_pref,CLO:0002201,CaSki cell,1.0,exact_pref
Caski,CLO_0002165,CLO:0002201,CaSki cell,1.0,exact_pref,CLO:0002201,CaSki cell,1.0,exact_pref,CLO:0002201,CaSki cell,1.0,exact_pref
CCRFCEM,CLO_0002334,CLO:0002334,CCRF-CEM cell,0.9333,fuzzy,CLO:0037039,RERF-LC-MS cell,0.6271,dense_nn,CLO:0002334,CCRF-CEM cell,0.0,rag_graph_selected
CCRF-CEM,CLO_0002334,CLO:0002334,CCRF-CEM cell,1.0,exact_pref,CLO:0002334,CCRF-CEM cell,1.0,exact_pref,CLO:0002334,CCRF-CEM cell,1.0,exact_pref
CCRF-CEM_T_acute_lymphoblastic_leukemia,CLO_0002334,CLO:0002334,CCRF-CEM cell,1.0,prefix_truncated,CLO:0002334,CCRF-CEM cell,1.0,prefix_truncated,CLO:0002334,CCRF-CEM cell,1.0,prefix_truncated
cervical cancer cell line:D98-AH2,CLO_0002683,,,0.0,NIL,CLO:0002683,D98/AH2 Clone B cell,0.7827,dense_nn,CLO:0002683,D98/AH2 Clone B cell,0.7827,rag_selected
cervical cancer cell line:ME-180,CLO_0007657,,,0.0,NIL,CLO:0007657,ME-180 cell,0.8379,dense_nn,CLO:0007657,ME-180 cell,0.8379,rag_selected
CFPAC1,CLO_0002395,CLO:0002395,CFPAC-1 cell,0.9231,fuzzy,CLO:0002395,CFPAC-1 cell,0.5982,dense_nn,CLO:0002395,CFPAC-1 cell,0.5982,rag_selected
CFPAC-1,CLO_0002395,CLO:0002395,CFPAC-1 cell,1.0,exact_pref,CLO:0002395,CFPAC-1 cell,1.0,exact_pref,CLO:0002395,CFPAC-1 cell,1.0,exact_pref
ChaGo-K-1,CLO_0002413,CLO:0002413,ChaGo-K-1 cell,1.0,exact_pref,CLO:0002413,ChaGo-K-1 cell,1.0,exact_pref,CLO:0002413,ChaGo-K-1 cell,1.0,exact_pref
Chang liver,CLO_0002415,CLO:0002414,Chang liver cell,1.0,exact_pref,CLO:0002414,Chang liver cell,1.0,exact_pref,CLO:0002414,Chang liver cell,1.0,exact_pref
CHL-1,CLO_0002420,CLO:0002420,CHL-1 cell,1.0,exact_pref,CLO:0002420,CHL-1 cell,1.0,exact_pref,CLO:0002420,CHL-1 cell,1.0,exact_pref
cholangiocellular carcinoma cell line:HuH-28,CLO_0050855,,,0.0,NIL,CLO:0009988,huH-1 cell,0.8359,dense_nn,CLO:0009988,huH-1 cell,0.8359,rag_selected
choriocarcinoma cell line:BeWo,CLO_0001935,,,0.0,NIL,CLO:0001935,BeWo cell,0.7252,dense_nn,CLO:0001935,BeWo cell,0.7252,rag_selected
choriocarcinoma cell line:SCH,CLO_0037148,,,0.0,NIL,CLO:0036940,Chorionic villus-derived cell line,0.7503,dense_nn,CLO:0037148,SCH cell,0.6741,rag_selected
choriocarcinoma cell line:T3M-3,CLO_0050641,,,0.0,NIL,CLO:0004300,HUP-T3 cell,0.7267,dense_nn,CLO:0004300,HUP-T3 cell,0.7267,rag_selected
CHP-126,CLO_0002472,CLO:0002472,CHP-126 cell,1.0,exact_pref,CLO:0002472,CHP-126 cell,1.0,exact_pref,CLO:0002472,CHP-126 cell,1.0,exact_pref
CHP-134,CLO_0051417,,,0.0,NIL,CLO:0002472,CHP-126 cell,0.6481,dense_nn,CLO:0002472,CHP-126 cell,0.6481,rag_selected
CHP212,CLO_0002467,CLO:0002473,CHP-212 cell,0.9231,fuzzy,CLO:0002467,CHP 212 cell,0.5866,dense_nn,CLO:0002467,CHP 212 cell,0.5866,rag_selected
chronic lymphocytic leukemia (T-CLL) cell line:SKW-3,CLO_0009068,,,0.0,NIL,CLO:0009068,SKW-3 cell,0.7938,dense_nn,CLO:0009068,SKW-3 cell,0.7938,rag_selected
chronic myeloblastic leukemia (CML) cell line:KCL-22,CLO_0009841,,,0.0,NIL,CLO:0009841,KCL-22 cell,0.8526,dense_nn,CLO:0009841,KCL-22 cell,0.8526,rag_selected
chronic myelogenous leukemia cell line:K562,CLO_0007059,,,0.0,NIL,CLO:0007060,K562 cl.6 cell,0.8718,dense_nn,CLO:0007060,K562 cl.6 cell,0.8718,rag_selected
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep1,CLO_0007059,,,0.0,NIL,CLO:0007060,K562 cl.6 cell,0.6873,dense_nn,CLO:0007060,K562 cl.6 cell,0.6873,rag_selected
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep2,CLO_0007059,,,0.0,NIL,CLO:0007060,K562 cl.6 cell,0.7097,dense_nn,CLO:0007060,K562 cl.6 cell,0.7097,rag_selected
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep3,CLO_0007059,,,0.0,NIL,CLO:0007060,K562 cl.6 cell,0.7065,dense_nn,CLO:0007060,K562 cl.6 cell,0.7065,rag_selected
chronic myelogenous leukemia cell line:KU812,CLO_0007125,,,0.0,NIL,CLO:0007125,KU812 cell,0.8747,dense_nn,CLO:0007125,KU812 cell,0.8747,rag_selected
clear cell carcinoma cell line:JHOC-5,CLO_0051439,,,0.0,NIL,CLO:0009990,JHH-1 cell,0.7171,dense_nn,CLO:0009990,JHH-1 cell,0.7171,rag_selected
clear cell carcinoma cell line:TEN,CLO_0050884,,,0.0,NIL,CLO:0008038,NCI-H2009 cell,0.6157,dense_nn,CLO:0008038,NCI-H2009 cell,0.6157,rag_selected
CMK,CLO_0002526,CLO:0002526,CMK cell,1.0,exact_pref,CLO:0002526,CMK cell,1.0,exact_pref,CLO:0002526,CMK cell,1.0,exact_pref
CMK_acute_megakaryoblastic_leukemia,CLO_0002526,CLO:0002526,CMK cell,1.0,prefix_truncated,CLO:0002526,CMK cell,1.0,prefix_truncated,CLO:0002526,CMK cell,1.0,prefix_truncated
cold shocked K562,CLO_0007059,,,0.0,NIL,CLO:0007060,K562 cl.6 cell,0.8381,dense_nn,CLO:0007060,K562 cl.6 cell,0.8381,rag_selected
COLO 679,CLO_0002551,CLO:0002551,COLO 679 cell,1.0,exact_pref,CLO:0002551,COLO 679 cell,1.0,exact_pref,CLO:0002551,COLO 679 cell,1.0,exact_pref
COLO 829,CLO_0002563,CLO:0002563,COLO 829 cell,1.0,exact_pref,CLO:0002563,COLO 829 cell,1.0,exact_pref,CLO:0002563,COLO 829 cell,1.0,exact_pref
Colo205,CLO_0002544,,,0.0,NIL,CLO:0002544,COLO 205 cell,0.6632,dense_nn,CLO:0002544,COLO 205 cell,0.6632,rag_selected
COLO205,CLO_0002544,,,0.0,NIL,CLO:0002544,COLO 205 cell,0.6632,dense_nn,CLO:0002544,COLO 205 cell,0.6632,rag_selected
COLO-205,CLO_0002544,,,0.0,NIL,CLO:0002544,COLO 205 cell,0.7916,dense_nn,CLO:0002544,COLO 205 cell,0.7916,rag_selected
Colo320,CLO_0002571,CLO:0002571,COLO-320 cell,0.9333,fuzzy,CLO:0002556,COLO 720 E cell,0.683,dense_nn,CLO:0002571,COLO-320 cell,0.6325,rag_selected
COLO-320,CLO_0002571,CLO:0002571,COLO-320 cell,1.0,exact_pref,CLO:0002571,COLO-320 cell,1.0,exact_pref,CLO:0002571,COLO-320 cell,1.0,exact_pref
COLO-320_colon_adenocarcinoma,CLO_0002571,CLO:0002571,COLO-320 cell,1.0,prefix_truncated,CLO:0002571,COLO-320 cell,1.0,prefix_truncated,CLO:0002571,COLO-320 cell,1.0,prefix_truncated
COLO320-DM_DMSO,CLO_0002571,,,0.0,NIL,CLO:0002545,COLO 320 DMF cell,0.6099,dense_nn,CLO:0002545,COLO 320 DMF cell,0.6099,rag_selected
COLO320HSR_DMSO,CLO_0002571,,,0.0,NIL,CLO:0009960,COLO-320-HSR cell,0.6093,dense_nn,CLO:0009960,COLO-320-HSR cell,0.6093,rag_selected
COLO679,CLO_0002551,,,0.0,NIL,CLO:0002554,COLO 699 N cell,0.7082,dense_nn,CLO:0002551,COLO 679 cell,0.698,rag_selected
Colo741,CLO_0002558,,,0.0,NIL,CLO:0002558,COLO 741 cell,0.692,dense_nn,CLO:0002558,COLO 741 cell,0.692,rag_selected
COLO-741,CLO_0002558,,,0.0,NIL,CLO:0002558,COLO 741 cell,0.7163,dense_nn,CLO:0002558,COLO 741 cell,0.7163,rag_selected
COLO-800,CLO_0037121,CLO:0037121,COLO-800 cell,1.0,exact_pref,CLO:0037121,COLO-800 cell,1.0,exact_pref,CLO:0037121,COLO-800 cell,1.0,exact_pref
COLO800_human_melanoma_cells,CLO_0037121,,,0.0,NIL,CLO:0037121,COLO-800 cell,0.8199,dense_nn,CLO:0037121,COLO-800 cell,0.8199,rag_selected
Colo829,CLO_0002563,CLO:0037123,COLO-829 cell,0.9333,fuzzy,CLO:0002578,COLO-849 cell,0.7281,dense_nn,CLO:0037123,COLO-829 cell,0.7199,rag_selected
COLO-829,CLO_0002563,CLO:0037123,COLO-829 cell,1.0,exact_pref,CLO:0037123,COLO-829 cell,1.0,exact_pref,CLO:0037123,COLO-829 cell,1.0,exact_pref
COLO-829_melanoma,CLO_0002563,CLO:0037123,COLO-829 cell,1.0,prefix_truncated,CLO:0037123,COLO-829 cell,1.0,prefix_truncated,CLO:0037123,COLO-829 cell,1.0,prefix_truncated
colon carcinoma cell line:CACO-2,CLO_0002172,,,0.0,NIL,CLO:0002172,Caco-2 cell,0.8785,dense_nn,CLO:0002172,Caco-2 cell,0.8785,rag_selected
colon carcinoma cell line:COLO-320,CLO_0002571,,,0.0,NIL,CLO:0002571,COLO-320 cell,0.8931,dense_nn,CLO:0002571,COLO-320 cell,0.8931,rag_selected
COR-L311,CLO_0002591,CLO:0002591,COR-L311 cell,1.0,exact_pref,CLO:0002591,COR-L311 cell,1.0,exact_pref,CLO:0002591,COR-L311 cell,1.0,exact_pref
CS1AN_Cockayne_syndrome,CLO_0028821,,,0.0,NIL,CLO:0009496,UV5 cell,0.5748,dense_nn,CLO:0009496,UV5 cell,0.5748,rag_abstained
CTB-1,CLO_0050077,,,0.0,NIL,CLO:0037345,BG1,0.5052,dense_nn,CLO:0037345,BG1,0.5052,rag_abstained
CTV-1,CLO_0002638,CLO:0002638,CTV-1 cell,1.0,exact_pref,CLO:0002638,CTV-1 cell,1.0,exact_pref,CLO:0002638,CTV-1 cell,1.0,exact_pref
CWR22_prostate_carcinoma,CLO_0001200,,,0.0,NIL,CLO:0037116,LNCaP cell,0.6258,dense_nn,CLO:0037116,LNCaP cell,0.6258,rag_abstained
CWR22Rv1,CLO_0001200,,,0.0,NIL,CLO:0037371,C3RL4,0.5117,dense_nn,CLO:0037371,C3RL4,0.5117,rag_abstained
D283 Med,CLO_0002673,CLO:0002673,D283 Med cell,1.0,exact_pref,CLO:0002673,D283 Med cell,1.0,exact_pref,CLO:0002673,D283 Med cell,1.0,exact_pref
